smiles,molecular_weight,#ro5_violations,alogp,standard_value,mol,MACCS_fp,morgan_fp
CC(C(=O)NCCc1c[nH]c2ccc(O)cc12)c1ccc(-c2ccccc2)c(F)c1,402.47,1.0,5.14,8000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3C0580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BC580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9584890>
CC1(O)OC(=O)C(c2cc(F)cc(F)c2)=C1c1ccc(S(C)(=O)=O)cc1,380.37,0.0,2.54,550.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3C05F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BC5F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9584900>
CCCC/C(=C\c1cc(OCc2cc3ccccc3s2)ccc1OCc1ccc(C(F)(F)F)cc1)C(=O)O,540.6,2.0,8.74,10000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3C0660>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BC660>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9584970>
CCCC/C(=C\c1cc(OCc2csc(-c3ccc(C(F)(F)F)cc3)n2)ccc1OCc1ccc(C(F)(F)F)cc1)C(=O)O,635.63,2.0,9.66,10000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3C06D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BC6D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95849E0>
Cc1onc(-c2ccccc2)c1-c1ccc(S(=O)(=O)NO)cc1.O,348.38,0.0,2.98,1100.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3C0740>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BC740>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9584A50>
CC1(C)OC(=O)C(Oc2ccccc2)=C1c1ccc(S(C)(=O)=O)cc1,358.42,0.0,3.22,20.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3C07B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BC7B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9584AC0>
Cn1c(Br)c(Br)c(-c2ccc(F)cc2)c1-c1ccc(S(C)(=O)=O)cc1,487.19,1.0,5.43,55670.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3C0820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BC820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9584B30>
Cc1ccc(Oc2c(-c3ccc(S(C)(=O)=O)cc3)oc(C)cc2=O)cc1,370.43,0.0,4.12,209.99,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3C0890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BC890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9584BA0>
CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)CC3(CCCCC3)C2)cc1,384.52,1.0,5.88,100000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3C0900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BC900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9584C10>
CS(=O)(=O)c1ccc2c(c1)c1c(n2C(=O)c2ccccc2)CCNC1.Cl,390.89,0.0,2.38,83920.87833114696,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3C0970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BC970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9584C80>
COc1cc2occc2c(OC)c1-c1cc(-c2ccc(Cl)cc2)n(-c2ccc(S(N)(=O)=O)cc2)n1,509.97,2.0,5.27,26000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3C09E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BC9E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9584CF0>
COc1c(-c2cc(-c3cccnc3)nn2-c2ccc(S(N)(=O)=O)cc2)c(O)c(OC)c2occc12,492.51,0.0,3.72,360.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3C0A50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BCA50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9584D60>
COc1ccc(-c2ccc(NC(=O)C3=C(O)c4ccccc4S(=O)(=O)N3)cc2)cc1OC,452.49,0.0,3.53,83920.89132722953,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3C0AC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BCAC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9584DD0>
O=C(Nc1ccc(-c2ccc(Cl)c(Cl)c2)cc1)C1=C(O)c2cc(O)ccc2S(=O)(=O)N1,477.33,0.0,4.52,100000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3C0B30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BCB30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9584E40>
COc1ccc2c(c1)S(=O)(=O)NC(C(=O)Nc1ccc(-c3ccc(Cl)c(Cl)c3)cc1)=C2O,491.35,0.0,4.83,83920.89953263347,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3C0BA0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BCBA0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9584EB0>
CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(OCC3CCCCCC3)n2)cc1,428.48,0.0,4.92,1034.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3C0C10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BCC10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9584F20>
CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(OC3CCC3)n2)cc1,372.37,0.0,3.5,10.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3C0C80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BCC80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9584F90>
Cc1cc(-c2ccc(S(C)(=O)=O)cc2)nc(NC2CCCCC2)n1,345.47,0.0,3.6,1683.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3C0CF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BCCF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9585040>
CS(=O)(=O)c1ccc(-c2cnc(Cc3ccccc3)[n+]([O-])c2-c2ccc(F)cc2)cc1,434.49,0.0,4.18,717.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3C0D60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BCD60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95850B0>
NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,380.66,0.0,0.82,83920.87615642443,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3C0DD0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BCDD0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9585120>
Fc1ccc(/N=C/c2c[nH]c3ccccc23)cc1,238.26,0.0,4.06,17200.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3C0E40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BCE40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9585190>
Fc1ccc(/N=C/c2cn(Cc3ccccc3)c3ccccc23)cc1,328.39,1.0,5.58,710.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3C0EB0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BCEB0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9585200>
NS(=O)(=O)c1ccc(-c2cc(F)c(F)cc2-c2ccc(F)cc2)cc1,363.36,0.0,4.09,3.981,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3C0F20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BCF20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9585270>
CS(=O)(=O)Nc1ccncc1Nc1ccc(Cl)cc1,297.77,0.0,2.85,5930.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3C0F90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BCF90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95852E0>
CN(C)c1ccc(-c2nnnn2-c2ccc(S(N)(=O)=O)cc2)cc1,344.4,0.0,1.04,7000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3BA040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BD040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9585350>
CS(=O)(=O)c1ccc(-c2nc(NCc3ccc4ccccc4c3)cc(C(F)(F)F)n2)cc1,457.48,1.0,5.33,10000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3BA0B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BD0B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95853C0>
CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(OC3CCCCCC3)n2)cc1,414.45,0.0,4.67,10.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3BA120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BD120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9585430>
CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(OC3CCCCC3)n2)cc1,400.42,0.0,4.28,10.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3BA190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BD190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95854A0>
Cc1ccc(Oc2nc(-c3ccc(S(C)(=O)=O)cc3)cc(C(F)(F)F)n2)cc1,408.4,0.0,4.67,10.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3BA200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BD200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9585510>
CC(C)(C)Oc1nc(-c2ccc(S(C)(=O)=O)cc2)cc(C(F)(F)F)n1,374.38,0.0,3.74,33.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3BA270>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BD270>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9585580>
CS(=O)(=O)c1ccc(-c2cc(OCC(F)(F)F)nc(NC3CCCCC3)n2)cc1,429.46,0.0,4.23,16.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3BA2E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BD2E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95855F0>
CCCNc1nc(-c2ccc(S(C)(=O)=O)cc2)cc(C(F)(F)F)n1,359.37,0.0,3.39,5.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3BA350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BD350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9585660>
CS(=O)(=O)c1ccc(-c2cnc(Oc3ccccc3)nc2-c2ccc(F)cc2)cc1,420.47,1.0,5.15,4640.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3BA3C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BD3C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95856D0>
CS(=O)(=O)c1ccc(-c2cncnc2-c2ccc(F)cc2)cc1,328.37,0.0,3.35,83920.86516663861,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3BA430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BD430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9585740>
CS(=O)(=O)c1ccc(-c2cnc(CC(N)=O)nc2-c2ccc(F)cc2)cc1,385.42,0.0,2.38,83920.87717833834,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3BA4A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BD4A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95857B0>
CS(=O)(=O)c1ccc(-c2cnc(Cc3ccccc3O)nc2-c2ccc(F)cc2)cc1,434.49,0.0,4.65,43.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3BA510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BD510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9585820>
NS(=O)(=O)c1ccc(/N=C/c2ccc(O)c(O)c2)cc1,292.32,0.0,1.5,2850.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3BA580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BD580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9585890>
Cc1ccc(/C=N/c2ccc(S(N)(=O)=O)cc2)cc1,274.35,0.0,2.39,4940.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3BA5F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BD5F0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9585900>
CS(=O)(=O)c1ccc(-c2nc(C(F)(F)F)cc(S(=O)(=O)Cc3ccccc3)n2)cc1,456.47,0.0,3.54,10000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3BA660>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BD660>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9585970>
CCN(Cc1ccccc1)c1cc(C(F)(F)F)nc(-c2ccc(S(C)(=O)=O)cc2)n1,435.47,0.0,4.59,10000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3BA6D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BD6D0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95859E0>
Cc1ccc2c(c1)oc(=O)n2Cc1cn(-c2ccc(Cl)cc2)nn1,340.77,0.0,3.19,5600.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3BA740>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BD740>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9585A50>
Cn1c(=O)c2[nH]cnc2n(C)c1=O,180.17,0.0,-1.04,83920.83388059061,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3BA7B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BD7B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9585AC0>
Cc1ccc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccccc1,311.41,0.0,3.86,60.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3BA820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BD820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9585B30>
COC(=O)c1ccc(-n2c(C)ccc2-c2ccc(F)cc2)cc1,309.34,0.0,4.38,83920.86116841712,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3BA890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BD890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9585BA0>
COc1cc(CCc2ccccc2O)c(O)c(OC)c1,274.32,0.0,2.9,83920.85377013532,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3BA900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BD900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9585C10>
NCCCNCCSP(=O)(O)O,214.23,0.0,-0.25,83920.84106826311,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3BA970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BD970>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9585C80>
CS(=O)(=O)c1ccc(-n2cccc2-c2ccc(F)cc2)cc1,315.37,0.0,3.69,510.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3BA9E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BD9E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9585CF0>
CCCCCCCCc1ccccc1OC(C)=O,248.37,0.0,4.51,40000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3BAA50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BDA50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9585D60>
CS(=O)(=O)c1ccc(-n2cc(-c3ccc(F)cc3)nn2)cc1,317.35,0.0,2.48,210.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3BAAC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BDAC0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9585DD0>
CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc(F)cc1)C(=O)N[C@@H](CC(=O)O)C(=O)O,533.58,1.0,1.45,450000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3BAB30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BDB30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9585E40>
Cc1cc(=O)c(Oc2ccc(Cl)cc2F)c(-c2ccc([S@@+](C)[O-])cc2)o1,392.83,0.0,4.94,2470.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3BABA0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BDBA0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9585EB0>
CCOc1ccc(-c2nn3ncccc3c2-c2ccc(S(N)(=O)=O)cc2)cc1,394.46,0.0,3.11,0.44,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3BAC10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BDC10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9585F20>
CO[C@@H]1[C@@H](OC)[C@H](C)[C@@](O)(CC(=O)O)O[C@H]1[C@H](C)[C@H]1O[C@@]2(CC[C@@](C)([C@H]3CC[C@@](C)([C@@H]4O[C@@H]([C@H]5O[C@](C)(O)[C@H](C)C[C@@H]5C)C[C@@H]4O[C@@H]4C[C@H](OC)[C@@H](OC)[C@H](C)O4)O3)O2)C[C@H](O)[C@H]1C,917.14,2.0,4.32,83920.98927472981,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3BAC80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BDC80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9585F90>
NS(=O)(=O)c1ccc(/N=N/c2ccc(O)c(O)c2)cc1,293.3,0.0,2.16,12420.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3BACF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BDCF0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9586040>
NS(=O)(=O)c1ccc(/C=N/c2ccc(O)cc2)cc1,276.32,0.0,1.79,5090.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3BAD60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BDD60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95860B0>
CN(C)c1ccc(/N=C/c2ccc(S(N)(=O)=O)cc2)cc1,303.39,0.0,2.15,1950.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3BADD0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BDDD0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9586120>
COc1ccc2c(c1)c1c(n2C(=O)c2ccc(Cl)cc2)CCN(CCCOc2cc(F)cc(C3(OC)CCOCC3)c2)C1.Cl,643.58,2.0,6.61,197900.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3BAE40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BDE40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9586190>
Cc1ccncc1-c1c(Cl)ncn1-c1ccc(S(C)(=O)=O)cc1,347.83,0.0,3.3,284.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3BAEB0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BDEB0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9586200>
CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2cnccc2O)cc1,349.8,0.0,2.7,1000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3BAF20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BDF20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9586270>
CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc3c(c2)OCO3)cc1,376.82,0.0,3.32,6.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3BAF90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BDF90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95862E0>
CS(=O)(=O)Cc1[nH]c2cc(S(C)(=O)=O)ccc2c1Sc1ccccc1Cl,429.97,0.0,3.92,40000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3B8040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BE040>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9586350>
Cc1cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)no1,372.33,0.0,2.5,407.38,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3B80B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BE0B0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95863C0>
Cc1nc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(Cl)s2)o1,353.85,0.0,4.44,1200.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3B8120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BE120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9586430>
Cc1nc(-c2nc(C(F)(F)F)cn2-c2ccc(S(=O)(=O)N(C)C)cc2)co1,400.38,0.0,3.1,4168.69,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3B8190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BE190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95864A0>
NS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)c(Cl)c3)CC3(CC3)C2)cc1,394.32,1.0,5.13,1.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3B8200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BE200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9586510>
Cc1ccc(Nc2c(C)cccc2Cl)c(CC(=O)O)c1,289.76,0.0,4.33,60.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3B8270>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BE270>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9586580>
CS(=O)(=O)c1ccc(-c2cc3c(cc2-c2ccc(F)cc2)COC3)cc1,368.43,0.0,4.59,83.18,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3B82E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BE2E0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95865F0>
CS(=O)(=O)c1ccc(-c2oc(-c3ccccc3)nc2C2CCCCC2)cc1,381.5,1.0,5.46,100000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3B8350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BE350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9586660>
COc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1,362.84,0.0,3.6,11.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3B83C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BE3C0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95866D0>
CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc([N+](=O)[O-])c2)cc1,411.36,0.0,3.87,575.44,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3B8430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BE430>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9586740>
CS(=O)(=O)c1ccc(-c2cnc(C=O)n2-c2ccc(F)cc2)cc1,344.37,0.0,2.89,1000.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3B84A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BE4A0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E95867B0>
CS(=O)(=O)c1ccc(-c2cc(/C=C\CC[N+](=O)[O-])nn2C2CCCCC2)cc1,403.5,0.0,4.14,500.0,<rdkit.Chem.rdchem.Mol object at 0x000001C96F3B8510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E94BE510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x000001C9E9586820>
