,Smiles,Molecular Weight,#RO5 Violations,AlogP,Standard Value
1846,Cc1ccc(C2CC(c3ccc(Cl)c(Cl)c3)=NN2C2=NC(=O)CS2)cc1,404.32,1.0,5.08,4700.0
1847,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1cccnc1,296.74,0.0,1.85,6600.0
1848,O=C(O[C@@H]1[C@@H](c2c(O)cc(O)c3c2O[C@H](c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)C3)c2c(O)cc(O)c([C@H]3c4c(O)cc(O)cc4O[C@H](c4cc(O)c(O)c(O)c4)[C@@H]3OC(=O)c3cc(O)c(O)c(O)c3)c2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,1371.09,3.7129058967794903,10.310412679813137,4500.0
1849,COc1ccc(C2CC(c3cccs3)=NN2c2ccc(S(N)(=O)=O)cc2)cc1,413.52,0.0,3.76,4330.0
1850,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)C(C)c4ccc(CC(C)C)cc4)c(OCCOC(=O)C(C)c4ccc(CC(C)C)cc4)cc23)c1,741.93,2.0,9.2,10000.0
1851,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)c4ccc(C(=O)Nc5ccc6c(c5)C(C)(C)CCC6(C)C)cc4)c(OCCOC)cc23)c1,712.85,2.0,8.22,10000.0
1852,CC(C(=O)[O-])c1ccc(CC2CCCC2=O)cc1-c1ccc(O)cc1.[Na+],360.39,0.0,4.16,11000.0
1853,O=C1O[C@@H](c2ccc(O)c(O)c2)[C@H](C(=O)O)/C1=C\c1ccc(O)c(O)c1,358.3,0.0,1.89,42600.0
1854,NS(=O)(=O)c1ccc(N2CCN=C2c2cccc(F)c2)cc1,319.36,0.0,1.74,7200.0
1855,CNC(=O)c1nc(-c2cc(OC)c(OC)c(OC)c2)n(-c2ccc(OC)cc2)n1,398.42,0.0,2.33,68200.0
1856,NS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)cc3)C(=O)NC2=O)cc1,362.79,0.0,1.55,26000.0
1857,CC1(O)OC(=O)C(c2ccc(Cl)cc2Cl)=C1c1ccc(S(C)(=O)=O)cc1,413.28,0.0,3.57,1200.0
1858,CS(=O)(=O)c1ccc(-c2ncccc2-c2ccccc2)cc1,309.39,0.0,3.82,300000.0
1859,CS(=O)(=O)Nc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(Cl)cc2)cc1,415.82,0.0,4.58,30.0
1860,CC(C)(C)c1cc(C(=N)N2CCCC2)cc2c1OCC2(C)C,300.45,0.0,4.08,100000.0
1861,[N-]=[N+]=Nc1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,277.28,0.0,4.1,196.0
1862,O=C(/C=C/C1=Cc2c(ccc3ccccc23)OC1)c1ccccc1F,330.36,1.0,5.19,310.0
1863,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(C(=O)O)cc2)cc1,411.36,0.0,2.9,11200.0
1864,COc1ccc2c(c1)c(CC(=O)NC[C@H](O)c1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1,476.96,0.0,4.69,210.0
1865,[2H]C([2H])([2H])c1cc2c(c(C([2H])([2H])[2H])c1Cl)C=C(C(=O)O)[C@@H](C(F)(F)F)O2,312.7,0.0,3.75,16.0
1866,O=C1/C(=C/c2ccc(N3CCCC3)cc2)CN(Cc2ccccc2)C/C1=C\c1ccc(N2CCCC2)cc1,503.69,2.0,6.44,57220.0
1867,CCOC(OCC)c1ccc(/C=C2\CCC/C(=C\c3ccc(C(OCC)OCC)cc3)C2=O)cc1,478.63,1.0,7.05,17410.0
1868,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(C(F)(F)F)cc2)cc1,435.35,0.0,4.22,8230.0
1869,[2H]C([2H])([2H])c1ccc2c(c1)C=C(C(=O)O)C(C(F)(F)F)O2,261.21,0.0,2.79,10000.0
1870,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)N2CCC(c3ccccc3)CC2)cc1,483.61,1.0,6.3,8570.0
1871,Cc1cc(=O)c(Oc2ccc(C(=O)O)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1,400.41,0.0,3.51,10000.0
1872,NS(=O)(=O)c1ccc(NN2C(=O)CSC2c2ccc(C(F)(F)F)cc2)cc1,417.43,0.0,2.95,51800.0
1873,CS(=O)(=O)c1ccc(NN2C(=O)CSC2c2ccc(C(F)(F)F)cc2)cc1,416.45,0.0,3.71,37800.0
1874,CC(=O)NC1=NN(C(C)=O)C(c2cn(-c3ccccc3)nc2-c2ccc(O)cc2)S1,421.48,0.0,3.25,14000.0
1875,CC1(C)OC(=O)C(OC2CC2)=C1c1ccc(S(C)(=O)=O)cc1,322.38,0.0,2.32,5200.0
1876,CCNc1nnc(Cn2nc(Cc3ccc(OC)cc3)c3onc(C)c3c2=O)s1,412.48,0.0,2.62,100000.0
1877,CS(=O)(=O)c1ccc(-c2cc(Cl)cnc2-c2ccccn2)cc1,344.82,0.0,3.87,68.0
1878,Cc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)ssc2=S)cc1,378.57,1.0,5.59,9000.0
1879,CS(=O)(=O)c1ccc(-c2ssc(=O)c2-c2ccccc2)cc1,348.47,0.0,3.91,1100.0
1880,CS(=O)(=O)c1ccc(-c2c(-c3ccc(F)cc3)csc2CC(=O)O)cc1,390.46,0.0,4.25,10000.0
1881,CC(=O)Oc1ccccc1SC1CCCCC1,250.36,0.0,4.04,40000.0
1882,COc1ccc(NNC(=O)c2ccc(Cl)cc2)cc1,276.72,0.0,3.11,130.0
1883,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccsc2)cc1,372.39,0.0,4.02,51000.0
1884,CC(C(=O)O)c1ccc(-c2cccc(OC(=O)NC3CCC3)c2)c(F)c1,357.38,0.0,4.32,100000.0
1885,CC(C(=O)O)c1ccc(-c2cccc(OC(=O)Nc3ccccc3)c2)c(F)c1,379.39,1.0,5.29,2700.0
1886,CC(C(=O)O)c1ccc(-c2cccc(OC(=O)NCCCCc3ccccc3)c2)c(F)c1,435.5,1.0,5.79,100000.0
1887,NS(=O)(=O)c1ccc(C2=C(c3ccc(C(F)(F)F)cc3)CCC2)cc1,367.39,0.0,4.45,150.0
1888,NS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(F)cc2)cc1,351.79,0.0,2.98,18.0
1889,Cc1cc(F)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)c1,399.37,0.0,3.65,30.0
1890,Cc1nc(Cl)n(-c2ccc(F)cc2)c1-c1ccc(S(C)(=O)=O)cc1,364.83,0.0,4.04,10000.0
1891,CS(=O)(=O)c1ccc(-c2nc(-c3ccccc3)sc2-c2ccc(F)cc2)cc1,409.51,1.0,5.69,540.0
1892,CCOC(=O)OC(C)OC1=C(C(=O)Nc2ccccn2)N(C)S(=O)(=O)c2ccccc21,447.47,0.0,2.56,83920.89025760737
1893,CCc1ccc(S2=NS(=O)(=O)c3cc([N+](=O)[O-])ccc32)cc1,336.39,0.0,3.08,1700.0
1894,CC(C)c1ccc(S2=NS(=O)(=O)c3cc([N+](=O)[O-])ccc32)cc1,350.42,0.0,3.64,730.0
1895,CCN(CC)CCOCCC1=CCC2CC1C2(C)C,265.44,0.0,3.73,83920.85190863529
1896,COc1ccc2cc(CC(=O)O)ccc2c1,216.24,0.0,2.48,83920.84152466539
1897,O=C1CC[C@@H](N2C(=O)c3ccccc3C2=O)C(=O)N1,258.23,0.0,0.09,83920.85034539635
1898,CS(=O)(=O)c1ccc(-c2cc(S(C)(=O)=O)sc2-c2ccc(F)cc2)cc1,410.51,0.0,4.03,200000.0
1899,Cc1c(C(N)C(=O)NCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,445.52,0.0,2.1,13700.0
1900,Brc1ccc(Oc2ccc(OCCN3CCCC3)cc2)cc1,362.27,0.0,4.72,5100.0
1901,FC(F)(F)c1ccc(/N=C/c2cn(Cc3ccccc3)c3ccccc23)cc1,378.4,1.0,6.46,840.0
1902,NS(=O)(=O)c1cc2c(cc1Cl)S(c1ccc(Br)cc1)=NS2(=O)=O,455.76,0.0,2.67,2300.0
1903,Cc1sc(/C=C2\CN(C)CC3C2=NN(c2ccccc2)C3c2cc(F)c(C)s2)cc1F,455.6,1.0,6.27,2.0
1904,O=C(c1cccs1)c1sc(N(c2ccccc2)c2ccccc2)nc1-c1ccccc1,438.58,1.0,7.57,90.0
1905,CCOP(=O)(OCC)C(NC(=O)c1cc(-c2ccsc2)n(-c2ccc(S(N)(=O)=O)cc2)n1)c1ccccc1OC,604.65,1.0,4.95,220.0
1906,CCOP(=O)(OCC)C(C)NC(=O)c1cc(-c2ccc(C)cc2)n(-c2ccc(S(N)(=O)=O)cc2)n1,520.55,1.0,3.84,280.0
1907,COc1ccc(C2CC(c3cccc(-n4cnnn4)c3)=NN2C(C)=O)cc1OC,392.42,0.0,2.38,39.0
1908,COc1ccc(-c2cc(-c3cccc(-n4cnnn4)c3)no2)cc1OC,349.35,0.0,3.0,41.0
1909,COc1ccc(/C=C/C2=NN(c3ccc(S(N)(=O)=O)cc3)C(=O)CC2)cc1,385.45,0.0,2.54,43.8
1910,CCOC(=O)c1c(C)oc2ccc(Oc3ccc(OC)cc3)cc12,326.35,0.0,4.72,8600.0
1911,OC[C@H]1C[C@](O)(c2ccccc2)[C@@H](c2ccccc2)O1,270.33,0.0,2.4,5100.0
1912,O=C(O)[C@H]1C[C@](O)(c2ccc(F)cc2)[C@@H](c2ccc(F)cc2)O1,320.29,0.0,2.77,3200.0
1913,NS(=O)(=O)c1ccc(-c2coc(=O)n2-c2cccc(C(=O)O)c2)cc1,360.35,0.0,1.44,100000.0
1914,CS(=O)(=O)c1ccc(-c2ocnc2-c2ccc(F)cc2)cc1,317.34,0.0,3.55,30000.0
1915,Cc1cc(=O)c(-c2ccccc2)c(-c2ccc(S(C)(=O)=O)cc2)o1,340.4,0.0,3.69,1840.0
1916,Cc1cc(=O)c(-c2ccc(Cl)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1,374.85,0.0,4.34,2147.83
1917,CCCCCOC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,427.93,1.0,5.58,50.0
1918,CC(C)(C)c1ccc(CN2CCN(C(=O)CCc3cc(-c4ccc(F)cc4)n(-c4ccc(Cl)nn4)n3)CC2)cc1,561.11,2.0,5.7,10000.0
1919,NS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)c(Cl)c3)CCC2)cc1,368.29,0.0,4.74,1.995
1920,COC[C@@H](C)NC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,428.92,0.0,3.99,140.0
1921,CCOC(=O)/C(=C/c1cccc(F)c1)CSc1nncn1C,321.38,0.0,2.69,3880.0
1922,Cc1c(CC(=O)O)cc(-c2ccc(S(N)(=O)=O)cc2)n1-c1cccc(F)c1,388.42,0.0,2.87,83920.87781647754
1923,Cc1ccc(Nc2cnccc2NS(C)(=O)=O)cc1C,291.38,0.0,2.81,30740.0
1924,O=S(=O)(Nc1ccncc1Nc1ccccc1)C1CC1,289.36,0.0,2.73,35090.0
1925,Clc1ccc(Oc2ccc(OCCN3CCCC3)cc2)cc1,317.82,0.0,4.61,22000.0
1926,COc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(C)(=O)=O)cc2)cc1Cl,408.85,1.0,5.36,19.0
1927,CN(C)c1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1F,427.42,0.0,4.17,330.0
1928,Cc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1C,394.42,0.0,4.58,330.0
1929,[2H]C([2H])([2H])c1cc2c(c(C([2H])([2H])[2H])c1Br)C=C(C(=O)O)[C@@H](C(F)(F)F)O2,357.15,0.0,3.86,9.0
1930,CC(C)(C)c1cc(-c2nnc(SCCC(=O)O)s2)cc(C(C)(C)C)c1O,394.56,1.0,5.07,20000.0
1931,COc1ccc(/C=N/Nc2nc(-c3ccc(S(C)(=O)=O)cc3)cs2)cc1OC,417.51,0.0,3.68,195.0
1932,NS(=O)(=O)c1ccc(-c2ccc(F)c(F)c2-c2ccc(F)c(Cl)c2)cc1,397.81,0.0,4.74,1.995
1933,CCN(C)C(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2,289.42,0.0,3.75,4500.0
1934,NC(=O)c1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,392.39,0.0,2.22,100000.0
1935,COc1ccc(-n2nnnc2-c2ccc(S(C)(=O)=O)cc2)cc1,330.37,0.0,1.74,2000.0
1936,O=C(O)C1=Cc2cc(Cl)cc(-c3ccc(F)cc3)c2OC1C(F)(F)F,372.7,0.0,4.94,100000.0
1937,CCOC(OCC)c1ccc(/C=C2\CC/C(=C\c3ccc(C(OCC)OCC)cc3)C2=O)cc1,464.6,1.0,6.66,14760.0
1938,COc1cc(C2=NCCN2c2ccc(S(N)(=O)=O)cc2)ccc1F,349.39,0.0,1.75,10000.0
1939,N#Cc1c(N=Cc2ccco2)c(C(=O)Nc2ccccc2)n2c1CCC2,344.37,0.0,3.9,780.0
1940,Cc1ccc(NC(=O)c2c(N=Cc3ccc4ccccc4c3)c(C#N)c3n2CCC3)cc1,418.5,1.0,5.77,110.0
1941,N#Cc1c(N=Cc2ccc3ccccc3c2)c(C(=O)Nc2ccc(Cl)cc2)n2c1CCC2,438.92,1.0,6.12,170.0
1942,Cc1ccc(-c2cc(CCCNC(=O)Nc3cccc(C(F)(F)F)c3)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,557.6,2.0,5.27,2800.0
1943,CS(=O)(=O)c1ccc(C2SCC(=O)N2c2ccc(F)cc2)cc1,351.42,0.0,3.01,120.0
1944,CC(C(=O)OCC(CO[N+](=O)[O-])O[N+](=O)[O-])c1cccc(C(=O)c2ccccc2)c1,418.36,0.0,2.35,740.0
1945,Cc1ccc(-c2cnnn2-c2ccc(S(C)(=O)=O)cc2)cc1,313.38,0.0,2.65,120.0
1946,CC(C(=O)[O-])c1ccc(CC2CCCC2=O)c(-c2ccc(F)cc2)c1.[Na+],362.38,0.0,4.59,36000.0
1947,CC(C(=O)[O-])c1ccc(CC2CCCC2=O)c(-c2ccc(C(=O)[O-])cc2)c1.[Na+].[Na+],410.38,0.0,4.15,1000000.0
1948,CC(C(=O)[O-])c1ccc(CC2CCCC2=O)cc1-c1ccc(OC(F)(F)F)cc1.[Na+],428.38,1.0,5.35,1000000.0
1949,COc1ccc2c(c1)c1c(n2C(=O)c2ccc(F)cc2)CCN(CCCOc2cc(F)cc(C3(OC)CCOCC3)c2)C1.Cl,627.13,2.0,6.1,53600.0
1950,CCc1ccccc1Nc1cnccc1NS(=O)(=O)C(F)(F)F,345.35,0.0,3.65,7240.0
1951,COc1ccc(Nc2cnccc2NS(C)(=O)=O)cc1,293.35,0.0,2.21,21610.0
1952,CCOc1cc(OCC)cc(-c2ccc(C(C)C(=O)O)cc2)c1,314.38,0.0,4.34,320.0
1953,CCc1csc(Sc2cc3c(cc2NS(C)(=O)=O)CCC3=O)n1,368.51,0.0,3.36,49.0
1954,COc1ccc2c(c1)c(CC(=O)NCCCCl)c(C)n2C(=O)c1ccc(Cl)cc1,433.34,0.0,4.59,50.0
1955,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)cnc2OCC2(O)CCCC2)cc1,415.43,0.0,3.85,200.0
1956,CS(=O)(=O)c1ccc(-c2[nH]cnc2-c2ccc(F)cc2)cc1,316.36,0.0,3.29,30000.0
1957,C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](OC[C@H]3O[C@@H](OC(=O)[C@]45CCC(C)(C)C[C@H]4C4=CC[C@@H]6[C@@]7(C)CC[C@H](O[C@@H]8OC[C@H](O)[C@H](O)[C@H]8O[C@@H]8O[C@@H](C)[C@H](O)[C@@H](O[C@@H]9OC[C@@H](O[C@@H]%10O[C@H](CO)[C@@H](O[C@@H]%11O[C@H](CO)[C@@H](O)[C@H](O)[C@H]%11O)[C@H](O)[C@H]%10O)[C@@H](O)[C@H]9O)[C@H]8O)C(C)(C)[C@@H]7CC[C@@]6(C)[C@]4(C)CC5)[C@H](O)[C@@H](O)[C@@H]3O)O[C@@H]2CO)[C@H](O)[C@H](O)[C@H]1O,1661.79,4.7121667411652375,12.240709736489187,50000.0
1958,Cc1cnc(Sc2cc3c(cc2NS(C)(=O)=O)CCC3=O)s1,354.48,0.0,3.1,870.0
1959,C#CCCCC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2,298.43,0.0,4.64,15.0
1960,Cc1c(NCc2cccs2)nc(-c2ccc(S(C)(=O)=O)cc2)nc1C(F)(F)F,427.47,0.0,4.55,38.2
1961,N=C(N)NCCCCNC(=N)N.O=S(=O)(O)O,270.31,1.0,-1.27,83920.85288118558
1962,Cc1ccc(-c2c(-c3ccc(S(C)(=O)=O)cc3)occ(Cl)c2=O)cc1,374.85,0.0,4.34,1760759.34
1963,CS(=O)(=O)c1ccc(-c2occ(Cl)c(=O)c2-c2cccnc2)cc1,361.81,0.0,3.43,7048553.49
1964,Clc1cc(Cl)c(OCC#CI)cc1Cl,361.39,0.0,4.42,83920.87213849329
1965,CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc(F)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)O,547.61,1.0,1.84,1000000.0
1966,COc1cc2oc(C)cc(=O)c2c(O)c1O,222.2,0.0,1.52,15350.0
1967,CCc1cc(/C=C/S(N)(=O)=O)cc(C(=O)c2ccccc2)c1,315.39,0.0,2.74,200.0
1968,CC1(O)OC(=O)C(c2cccs2)=C1c1ccc(S(C)(=O)=O)cc1,350.42,0.0,2.33,1900.0
1969,NS(=O)(=O)c1ccc(/C=N/c2ccccc2)cc1,260.32,0.0,2.08,3110.0
1970,NS(=O)(=O)c1ccc(/N=C/c2cccc(O)c2)cc1,276.32,0.0,1.79,2780.0
1971,CC(C)CCc1cc2c(cc1Cl)C=C(C(=O)O)[C@H](C(F)(F)F)O2,348.75,0.0,4.72,68.0
1972,CC(C)c1cc2c(cc1Cl)C=C(C(=O)O)C(C(F)(F)F)O2,320.69,0.0,4.25,300.0
1973,Cc1cc(=O)c(Oc2ccc(Cl)cc2F)c(-c2ccc([S@+](C)[O-])cc2)o1,392.83,0.0,4.94,250.0
1974,CCCN(CCC)C(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC,423.55,1.0,5.54,8060.0
1975,C#CCNC(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC,377.44,0.0,3.65,9080.0
1976,CCCCCCNC(=O)Oc1cccc(-c2ccc(C(C)C(=O)O)cc2[N+](=O)[O-])c1,414.46,1.0,5.12,930.0
1977,Cc1ccccc1Nc1cnccc1NS(C)(=O)=O,277.35,0.0,2.51,18600.0
1978,CS(=O)(=O)Nc1ccncc1NC1CCCC1,255.34,0.0,1.81,100000.0
1979,O=S(=O)(Nc1ccncc1NC1CCCCCC1)C(F)(F)F,337.37,0.0,3.48,1620.0
1980,CS(=O)(=O)Nc1ccncc1NC1CCCCCC1.Cl,319.86,0.0,2.59,13530.0
1981,CSc1cc(-c2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)[nH]1,361.46,0.0,4.61,34500.0
1982,C=CCOc1c(OC)c(OC)cc2oc(C)cc(=O)c12,276.29,0.0,2.68,21250.0
1983,Cc1cc(=O)c2c(O)c(O)c(O)cc2o1,208.17,0.0,1.22,8870.0
1984,CCc1cc(C(=O)c2ccccc2)ccc1/C=C/S(N)(=O)=O,315.39,0.0,2.74,5600.0
1985,COc1ccc2c(c1)c(CC(=O)OCCS(=O)(=O)NO)c(C)n2C(=O)c1ccc(Cl)cc1,480.93,0.0,2.69,420.0
1986,CC(C)Cc1ccc(C(C)C(=O)OCCS(=O)(=O)NO)cc1,329.42,0.0,1.84,15800.0
1987,Cc1cc(=O)c(Oc2ccc(Cl)cc2Cl)c(-c2ccc(S(C)(=O)=O)cc2)o1,425.29,1.0,5.12,3380.65
1988,ClC(Cl)(Cl)Cl,153.82,0.0,2.55,83920.82837042143
1989,CCC1(C)COc2ccc(C(=O)CCCC3CC3)cc21,272.39,0.0,4.51,5000.0
1990,CCSc1ccc(-c2cc(Cl)cc3c2OC(C(F)(F)F)C(C(=O)O)=C3)cc1,414.83,1.0,5.91,242.0
1991,C[C@@H](C(=O)O)c1ccc2c3cc(Cl)ccc3n(C(=O)c3cocn3)c2c1,368.78,0.0,4.31,100000.0
1992,O=C(NCCc1c[nH]c2ccccc12)c1cc2cc(Cl)ccc2n1Cc1ccc(F)cc1,445.93,1.0,5.94,23.3
1993,C[C@H](C(=O)O)c1ccc2c3cc(Cl)ccc3n(C(=O)c3ccc(Cl)cc3)c2c1,412.27,1.0,5.98,46500.0
1994,COc1ccc2cc([C@H](C)C(=O)OCCS(=O)(=O)NO)ccc2c1,353.4,0.0,1.8,2300.0
1995,COc1ccc2cc(/C=N/n3c(=S)[nH]nc(Cc4cc(OC)c(OC)c(OC)c4)c3=O)c(O)nc2c1,509.54,2.0,3.06,97.0
1996,COc1ccc(-c2c(-c3ccc(F)cc3)noc2C)cc1,283.3,0.0,4.46,50000.0
1997,C=Cc1onc(-c2ccc(OC)cc2)c1-c1ccc(OC)cc1,307.35,0.0,4.67,50000.0
1998,CS(=O)(=O)c1ccc(C2=C(c3ccc(O[C@@H]4O[C@@H](C(=O)O)[C@@H](O)[C@H](O)[C@@H]4O)cc3)C(=O)OC2)cc1,506.49,1.0,-0.17,33000.0
1999,COc1cc2oc(C)cc(=O)c2c(OCC=C(C)C)c1OC,304.34,0.0,3.46,17640.0
2000,COc1c(OC)c(O)c2c(=O)cc(C)oc2c1Br,315.12,0.0,2.59,25420.0
2001,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2nccc3ccccc23)cc1,417.41,0.0,4.51,1698.24
2002,CCCCC#CCSc1ccccc1OC(=O)CN,277.39,0.0,2.84,40000.0
2003,CC(=O)c1ccc(-n2c(C)ccc2-c2ccc(S(C)(=O)=O)cc2)cc1,353.44,0.0,4.06,2870.0
2004,CC(=O)OCc1cc(-c2ccc(S(C)(=O)=O)cc2)n(-c2ccc(F)cc2)c1C,401.46,0.0,4.06,467.74
2005,CN(C)c1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1Cl,443.88,0.0,4.68,320.0
2006,O=C(/N=c1\scc(-c2ccc(C(F)(F)F)cc2)n1-c1ccccc1)c1cccs1,430.48,1.0,6.03,90.0
2007,CS(=O)(=O)c1ccc(C(=O)/C=C/c2cccc(F)c2F)cc1,322.33,0.0,3.26,180.0
2008,Cc1ccc(C2=NN(C(N)=O)C(c3cn(-c4ccccc4)nc3-c3ccc(Cl)cc3)C2)cc1,455.95,1.0,5.73,1090.0
2009,NC(=O)N1N=C(c2ccc(Cl)cc2)CC1c1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1,476.37,1.0,6.08,1090.0
2010,NC(=O)N1N=C(c2ccc(F)cc2)CC1c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,443.46,1.0,5.05,1090.0
2011,CS(=O)(=O)Nc1cc2c(cc1Sc1nccs1)C(=O)OC2,342.42,0.0,2.34,27.0
2012,C[C@@H](C(=O)O)c1ccc(C[C@H]2CCC[C@@H]2O)cc1,248.32,0.0,2.58,100000.0
2013,N#Cc1cnn(-c2ccc(S(N)(=O)=O)cc2)c1NC(=O)CCl,339.76,0.0,0.57,19.87
2014,CC(=O)Nc1c(C#N)cnn1-c1ccc(S(=O)(=O)NC(C)=O)cc1,347.36,0.0,0.53,61.24
2015,CCOC(=O)c1c(-c2ccccc2)oc2ccc(Oc3ccccc3C)cc12,372.42,1.0,6.38,20100.0
2016,CCOc1ccccc1N1CCN(CN2C(=O)c3c(c(C)n(-c4ccccc4)c3C)C2=O)CC1,458.56,0.0,3.87,42700.0
2017,CCc1cc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)ccc1OC,425.43,0.0,3.78,430.0
2018,CCCC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CS2,290.47,1.0,5.35,150.0
2019,Cc1ccc(S(=O)(=O)N/N=C/c2coc3ccccc3c2=O)cc1,342.38,0.0,2.41,203690.0
2020,CCCC(=O)N/N=C/c1coc2ccccc2c1=O,258.28,0.0,2.04,1000000.0
2021,CC(C(=O)OCCO[N+](=O)[O-])c1ccc2c(c1)[nH]c1ccc(Cl)cc12,362.77,0.0,3.83,65000.0
2022,CCCC/C(=C(\c1ccccc1)c1ccc(OC)cc1)c1ccc(S(C)(=O)=O)cc1,420.57,1.0,6.25,7700.0
2023,O=C1NC(=O)C(c2ccc(O)c(O)c2)=C1c1ccccc1,281.27,0.0,1.67,16040.0
2024,CS(=O)(=O)c1ccc(-c2cc([N+](=O)[O-])ccc2-c2ccccc2)cc1,353.4,0.0,4.33,38000.0
2025,Cc1cccc(Nc2cc(Cl)nc(SC(C(=O)O)c3ccccc3)n2)c1C,399.9,1.0,5.41,10.0
2026,Cc1cccc(Nc2cc(Cl)nc(SC(C)(C)C(=O)O)n2)c1C,351.86,0.0,4.45,10.0
2027,O=S(=O)(Nc1ccncc1Nc1ccc(Br)cc1)C(F)(F)F,396.19,0.0,3.85,910.0
2028,C[C@]1(O)CCC[C@H]1Oc1ncc(C(F)(F)F)cc1-c1ccc(S(C)(=O)=O)cc1,415.43,0.0,3.85,200.0
2029,CS(=O)(=O)c1ccc(-c2cn3c(c2-c2ccc(Cl)cc2)CCC3)cc1,371.89,0.0,4.83,8.0
2030,CN(C)/C=N/S(=O)(=O)c1ccc(-n2cc(/C=N\N=C3/SCC(=O)N3c3ccc(Cl)cc3)c(-c3ccccc3)n2)cc1,606.13,1.0,4.94,640.0
2031,C/C(=C\c1ccc(O)cc1)c1cc(O)cc(O)c1,242.27,0.0,3.36,1780.0
2032,COC(=O)c1cc(-c2ccc(F)cc2)c(-c2ccc(S(N)(=O)=O)cc2)s1,391.45,0.0,3.66,30000.0
2033,COc1ccc(-c2nc3c(C(N)=O)cccc3[nH]2)cc1,267.29,0.0,2.34,11560.0
2034,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)CCC2)cc1,298.41,0.0,4.18,2250.0
2035,Cc1nn(-c2ccccc2)c2c1C(c1ccccc1[N+](=O)[O-])C(C#N)=C(/N=C/c1ccccc1)O2,461.48,1.0,5.47,193820629.61
2036,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cc(F)cc(C(F)(F)F)c2)cc1,452.35,1.0,5.12,100000.0
2037,Nc1cc(-c2ccccc2)nn1-c1nc2c(cnn2-c2ccccc2)c(=O)n1-c1ccccc1,445.49,0.0,4.01,540.0
2038,O=C1NC(=O)C(=NNc2cccc(-c3nc4ccccc4[nH]3)c2)C(=O)N1,348.32,0.0,1.36,7470.0
2039,O=C1/C(=N\Nc2ccccc2Br)C(Nc2ccccc2F)=NN1CNc1ccccc1,481.33,0.0,4.69,48.0
2040,COc1ccc(N/N=C2\C(=O)N(CNc3c(C)cccc3C)N=C2Nc2ccccc2F)cc1,460.51,0.0,4.56,46.0
2041,C=CCc1ccc(O)c(OC)c1,164.2,0.0,2.13,129000.0
